id	X-Coordinate	Y-Coordinate	Z	M	CSA	COUNT	ID
33	-76.62342720	 39.33411458	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62342272	 39.33411032	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62341826	 39.33410606	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62341380	 39.33410179	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62340936	 39.33409751	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62340495	 39.33409322	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62340058	 39.33408891	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62339624	 39.33408457	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62339194	 39.33408021	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62338770	 39.33407583	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62338352	 39.33407141	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62337944	 39.33406693	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62337551	 39.33406237	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62337168	 39.33405776	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62336793	 39.33405310	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62336422	 39.33404842	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62336053	 39.33404373	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62335681	 39.33403905	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62335305	 39.33403440	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62334921	 39.33402979	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62334529	 39.33402522	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62334135	 39.33402066	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62333740	 39.33401610	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62333344	 39.33401156	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62332947	 39.33400701	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62332549	 39.33400247	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62332151	 39.33399793	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62331752	 39.33399340	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62331352	 39.33398887	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62330953	 39.33398434	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62330553	 39.33397981	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62330153	 39.33397528	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62329753	 39.33397075	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62329354	 39.33396621	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62328955	 39.33396168	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62328556	 39.33395715	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62328158	 39.33395261	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62327760	 39.33394807	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62327364	 39.33394352	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62326968	 39.33393897	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62326573	 39.33393442	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62326180	 39.33392986	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62325788	 39.33392529	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62325397	 39.33392071	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62325008	 39.33391613	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62324621	 39.33391154	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62324244	 39.33390689	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62323877	 39.33390220	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62323517	 39.33389748	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62323161	 39.33389273	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62322807	 39.33388797	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62322453	 39.33388322	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62322096	 39.33387847	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62321733	 39.33387376	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62321362	 39.33386909	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62320985	 39.33386444	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62320605	 39.33385981	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62320221	 39.33385520	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62319836	 39.33385060	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62319448	 39.33384600	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62319061	 39.33384141	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62318672	 39.33383682	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62318285	 39.33383223	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62317899	 39.33382763	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62317515	 39.33382302	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62317133	 39.33381840	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62316744	 39.33381379	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62316328	 39.33380924	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62315901	 39.33380471	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62315484	 39.33380015	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62315097	 39.33379551	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62314759	 39.33379074	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62314491	 39.33378579	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62314293	 39.33378063	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62314123	 39.33377533	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62313978	 39.33376992	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62313858	 39.33376443	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62313765	 39.33375888	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62313699	 39.33375330	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62313660	 39.33374773	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62313651	 39.33374218	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62313670	 39.33373670	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62313720	 39.33373130	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62313825	 39.33372599	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62313993	 39.33372073	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62314208	 39.33371552	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62314456	 39.33371033	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62314720	 39.33370515	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62314987	 39.33369996	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62315242	 39.33369475	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62315467	 39.33368951	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62315654	 39.33368421	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62315824	 39.33367888	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62315982	 39.33367354	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62316133	 39.33366817	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62316278	 39.33366280	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62316421	 39.33365741	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62316562	 39.33365203	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62316706	 39.33364665	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62316853	 39.33364128	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62317008	 39.33363592	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62317167	 39.33363056	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62317304	 39.33362508	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62317426	 39.33361951	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62317543	 39.33361391	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62317669	 39.33360835	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62317816	 39.33360288	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62317995	 39.33359756	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62318220	 39.33359246	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62318501	 39.33358763	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62318852	 39.33358313	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62319267	 39.33357893	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62319737	 39.33357498	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62320251	 39.33357123	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62320798	 39.33356765	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62321367	 39.33356417	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62321949	 39.33356076	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62322533	 39.33355738	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62323108	 39.33355398	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62323663	 39.33355052	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62324215	 39.33354709	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62324781	 39.33354378	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62325354	 39.33354056	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62325931	 39.33353736	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62326504	 39.33353413	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62327070	 39.33353083	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62327621	 39.33352741	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62328154	 39.33352381	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62328676	 39.33352011	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62329196	 39.33351640	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62329714	 39.33351267	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62330231	 39.33350893	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62330746	 39.33350517	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62331260	 39.33350140	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62331772	 39.33349762	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62332284	 39.33349382	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62332794	 39.33349002	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62333303	 39.33348621	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62333811	 39.33348239	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62334319	 39.33347856	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62334825	 39.33347473	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62335331	 39.33347089	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62335837	 39.33346705	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62336342	 39.33346320	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62336847	 39.33345935	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62337351	 39.33345550	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62337855	 39.33345164	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62338360	 39.33344779	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62338864	 39.33344394	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62339368	 39.33344009	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62339873	 39.33343624	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62340378	 39.33343240	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62340887	 39.33342858	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62341396	 39.33342476	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62341907	 39.33342095	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62342418	 39.33341714	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62342929	 39.33341333	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62343439	 39.33340950	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62343947	 39.33340567	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62344452	 39.33340182	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62344954	 39.33339794	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62345452	 39.33339404	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62345946	 39.33339011	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62346434	 39.33338615	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62346916	 39.33338214	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62347391	 39.33337809	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62347859	 39.33337400	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62348318	 39.33336984	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62348765	 39.33336561	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62349200	 39.33336130	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62349624	 39.33335692	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62350039	 39.33335248	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62350448	 39.33334799	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62350850	 39.33334347	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62351248	 39.33333891	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62351644	 39.33333435	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62352039	 39.33332978	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62352435	 39.33332521	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62352833	 39.33332066	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62353235	 39.33331613	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62353643	 39.33331164	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62354405	 39.33330510	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62354903	 39.33330121	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62355436	 39.33329761	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62355975	 39.33329407	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62356519	 39.33329057	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62357067	 39.33328709	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62357617	 39.33328364	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62358169	 39.33328020	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62358722	 39.33327677	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62359275	 39.33327334	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62359830	 39.33326993	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62360396	 39.33326663	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62360969	 39.33326338	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62361543	 39.33326014	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62362111	 39.33325685	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62362667	 39.33325346	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62363204	 39.33324991	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62363718	 39.33324616	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62364217	 39.33324230	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62364712	 39.33323839	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62365202	 39.33323444	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62365688	 39.33323046	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62366170	 39.33322644	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62366649	 39.33322239	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62367124	 39.33321832	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62367596	 39.33321422	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62368065	 39.33321010	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62368532	 39.33320596	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62368996	 39.33320180	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62369458	 39.33319764	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62369918	 39.33319346	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62370376	 39.33318928	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62370833	 39.33318509	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62371291	 39.33318090	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62371748	 39.33317670	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62372204	 39.33317249	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62372658	 39.33316826	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62373109	 39.33316401	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62373556	 39.33315974	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62373997	 39.33315543	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62374432	 39.33315109	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62374859	 39.33314671	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62375278	 39.33314229	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62375686	 39.33313782	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62376085	 39.33313330	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62376472	 39.33312873	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62376851	 39.33312411	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62377225	 39.33311945	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62377593	 39.33311477	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62377955	 39.33311004	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62378311	 39.33310529	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62378661	 39.33310050	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62379005	 39.33309569	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62379343	 39.33309085	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62379675	 39.33308599	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62380001	 39.33308110	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62380321	 39.33307619	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62380635	 39.33307126	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62380942	 39.33306632	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62381244	 39.33306135	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62381539	 39.33305637	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62381828	 39.33305137	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62382111	 39.33304635	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62382389	 39.33304131	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62382662	 39.33303625	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62382930	 39.33303117	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62383195	 39.33302608	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62383456	 39.33302098	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62383715	 39.33301587	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62383971	 39.33301074	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62384225	 39.33300562	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62384478	 39.33300048	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62384730	 39.33299535	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62384982	 39.33299021	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62385234	 39.33298507	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62385487	 39.33297994	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62385741	 39.33297481	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62385996	 39.33296968	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62386254	 39.33296456	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62386515	 39.33295946	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62386778	 39.33295436	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62387042	 39.33294927	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62387304	 39.33294417	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62387565	 39.33293906	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62387825	 39.33293395	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62388084	 39.33292883	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62388342	 39.33292371	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62388599	 39.33291859	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62388857	 39.33291347	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62389113	 39.33290835	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62389370	 39.33290323	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62389628	 39.33289810	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62389885	 39.33289298	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62390143	 39.33288787	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62390402	 39.33288275	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62390663	 39.33287764	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62390924	 39.33287253	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62391187	 39.33286743	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62391451	 39.33286234	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62391717	 39.33285725	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62391985	 39.33285217	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62392256	 39.33284710	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62392529	 39.33284204	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62392804	 39.33283699	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62393083	 39.33283195	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62393364	 39.33282692	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62393649	 39.33282190	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62393937	 39.33281690	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62394228	 39.33281191	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62394527	 39.33280695	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62394846	 39.33280206	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62395184	 39.33279726	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62395539	 39.33279251	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62395906	 39.33278782	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62396282	 39.33278316	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62396664	 39.33277852	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62397049	 39.33277389	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62397433	 39.33276926	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62397812	 39.33276461	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62398183	 39.33275992	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62398543	 39.33275519	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62398889	 39.33275040	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62399222	 39.33274557	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62399552	 39.33274071	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62399878	 39.33273584	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62400201	 39.33273095	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62400521	 39.33272606	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62400838	 39.33272114	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62401152	 39.33271622	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62401464	 39.33271129	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62401772	 39.33270634	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62402079	 39.33270139	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62402383	 39.33269643	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62402685	 39.33269147	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62402985	 39.33268649	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62403283	 39.33268152	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62403580	 39.33267654	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62403853	 39.33267148	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62404096	 39.33266632	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62404327	 39.33266112	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62404562	 39.33265593	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62404819	 39.33265082	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62405104	 39.33264580	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62405395	 39.33264079	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62405689	 39.33263580	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62405985	 39.33263082	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62406283	 39.33262584	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62406582	 39.33262086	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62406692	 39.33261905	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62406883	 39.33261589	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62407185	 39.33261093	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62407488	 39.33260596	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62407791	 39.33260100	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62408094	 39.33259604	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62408397	 39.33259108	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62408699	 39.33258611	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62409000	 39.33258114	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62409299	 39.33257617	0	0	Medfield/Hampden/Woodberry	6	34	
33	-76.62409597	 39.33257119	0	0	Medfield/Hampden/Woodberry	6	34	
